GameId,GameString,GameDate,LastName,FirstName,MLBId,PlayerName,PlayerId,Team,TeamNbr,Pos,PrevDayGamesPlayed,G,GS,INN,PO,A,E,DP,TP,PB,FPctP,SB,CS,PKOF,FPctC,Outs,Chances,Zone,FPct,Pivots2B,Cint,Cer,Cera,Efield,Ethrow
,,,Chisenhall,Lonnie,502082,"Chisenhall Lonnie",7571,CLE,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Krauss,Marc,571868,"Krauss Marc",7577,NYN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Lyles,Jordan,543475,"Lyles Jordan",7593,COL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Milone,Tom,543548,"Milone Tommy",7608,MIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Reynolds,Mark,448602,"Reynolds Mark",7619,COL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ruggiano,Justin,448605,"Ruggiano Justin",7620,NYN,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Torres,Carlos,448614,"Torres Carlos",7624,MIL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Leroux,Christopher,460092,"Leroux Chris",7645,TOR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Boscan,Wilfredo,517448,"Boscan Wilfredo",7655,ATL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ramirez,Neil Andrew,519166,"Ramirez Neil",7677,MIN,3,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Jensen,Kyle,571812,"Jensen Kyle",7706,ARI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Nicasio,Juan,504379,"Nicasio Juan",7731,PIT,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Peralta,Wily,503449,"Peralta Wily",7738,MIL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,d'Arnaud,Travis,518595,"d'Arnaud Travis",7739,NYN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Kelly,Tyler,571841,"Kelly Ty",7740,NYN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Fiers,Michael Bruce,571666,"Fiers Mike",7754,HOU,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,LaFromboise,Robert Joseph,489039,"LaFromboise Bobby",7758,PHI,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Kelley,Shawn Andrew,518875,"Kelley Shawn",7773,WAS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Butler,Joey Frank,542994,"Butler Joey",7799,CLE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Rojas,Miguel Elias,500743,"Rojas Miguel",7802,MIA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Bleier,Richard,542947,"Bleier Richard",7803,NYA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Strickland,Hunter Drew,519326,"Strickland Hunter",7836,SF,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Blevins,Jerry,460283,"Blevins Jerry",7841,NYN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Albers,Andrew,452027,"Albers Andrew",7853,MIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Blackmon,Charles Cobb,453568,"Blackmon Charlie",7859,COL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Lucroy,Jonathan,518960,"Lucroy Jonathan",7870,TEX,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ross,Tyson,475115,"Ross Tyson",7872,SD,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Flaherty,Ryan Edward,475247,"Flaherty Ryan",7888,BAL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Sogard,Eric,519299,"Sogard Eric",7927,OAK,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Schafer,Logan Edward,502582,"Schafer Logan",7937,MIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Friedrich,Christian Louis,543184,"Friedrich Christian",7942,SD,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Decker,Jaff Kyle,543094,"Decker Jaff",7945,TB,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Gearrin,Cory Nathanial,518715,"Gearrin Cory",7947,SF,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Beckham,Timothy Lamar,542921,"Beckham Tim",7949,TB,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Herrmann,Frank,497807,"Herrmann Frank",7960,PHI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Lively,Mitchell David,518944,"Lively Mitchell",7977,WAS,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,West,Matthew Robert O'Neil,519411,"West Matt",7980,LAN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ramirez,Ramon,430673,"Ramirez Ramon",7986,LAA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Quiroz,Guillermo,425565,"Quiroz Guillermo",7989,CLE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Martinez,Jose Alberto,500874,"Martinez Jose",7996,STL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ramirez,Hanley,434670,"Ramirez Hanley",8001,BOS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Lind,Adam,452252,"Lind Adam",8027,SEA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Clemens,Paul,518560,"Clemens Paul",8037,SD,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Perkins,Glen,450282,"Perkins Glen",8041,MIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Vargas,Jason,450306,"Vargas Jason",8044,KC,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Smith,William,519293,"Smith Will",8048,SF,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Jennings,Daniel Lee,543359,"Jennings Dan",8073,CHA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Fife,Stephen,543155,"Fife Stephen",8077,CHN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Carpenter,Matt Martin,572761,"Carpenter Matt",8090,STL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Shaw,Bryan,543766,"Shaw Bryan",8110,CLE,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Garcia,Jaime,448802,"Garcia Jaime",8137,STL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Fryer,Eric Joseph,518700,"Fryer Eric",8145,PIT,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Wagner,Neil,474599,"Wagner Neil",8162,TB,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Gallardo,Yovani,451596,"Gallardo Yovani",8173,BAL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Siegrist,Kevin Ryan,543779,"Siegrist Kevin",8180,STL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Wright,Steven,453214,"Wright Steven",8185,BOS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Harrison,Joshua Isaiah,543281,"Harrison Josh",8202,PIT,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Gordon,Dee,543829,"Gordon Dee",8203,MIA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Anderson,Brett,474463,"Anderson Brett",8223,LAN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Robertson,David,502085,"Robertson David",8241,CHA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Howell,James,434442,"Howell J.P.",8245,LAN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Espino,Paolo,502179,"Espino Paolo",8246,WAS,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Pence,Hunter,452254,"Pence Hunter",8252,SF,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Fuld,Samuel,453539,"Fuld Sam",8254,OAK,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Street,Huston,434718,"Street Huston",8258,LAA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Suzuki,Kurt,435559,"Suzuki Kurt",8259,MIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Iannetta,Christopher,455104,"Iannetta Chris",8267,SEA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ohlendorf,Ross,456027,"Ohlendorf Ross",8268,CIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Coleman,Casey,488787,"Coleman Casey",8270,TB,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Tuiasosopo,Matthew,449168,"Tuiasosopo Matt",8272,ATL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Sipp,Tony,448609,"Sipp Tony",8280,HOU,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Pena,Francisco Antonio,506747,"Pena Francisco",8298,BAL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ramirez,Juan Carlos,500724,"Ramirez JC",8302,LAA,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Luetge,Lucas,476595,"Luetge Lucas",8337,LAA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Span,Denard,452655,"Span Denard",8347,SF,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ramos,Alejandro,573109,"Ramos A.J.",8350,MIA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Bailey,David,456701,"Bailey Homer",8362,CIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Pedroia,Dustin,456030,"Pedroia Dustin",8370,BOS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Brignac,Reid,458582,"Brignac Reid",8380,ATL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Florimon,Pedro Alexander,465753,"Florimon Pedro",8385,PIT,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Descalso,Daniel,518614,"Descalso Daniel",8392,COL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Geltz,Steven,544993,"Geltz Steve",8402,TB,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Guerra,Deolis Alexander,500610,"Guerra Deolis",8410,LAA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Adrianza,Ehire Enrique,501303,"Adrianza Ehire",8418,SF,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Wilk,Adam Robert,573244,"Wilk Adam",8421,TB,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Davis,Erik,458530,"Davis Erik",8422,WAS,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Wallace,Brett,477165,"Wallace Brett",8434,SD,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Brady,Michael,572728,"Brady Michael",8461,WAS,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Avery,Xavier,542897,"Avery Xavier",8471,BAL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Boshers,Jeffrey,542953,"Boshers Buddy",8490,MIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Lamb,John,543424,"Lamb John",8493,CIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Farquhar,Daniel,543144,"Farquhar Danny",8501,TB,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Beliveau,Jeffrey Ryan,542924,"Beliveau Jeff",8504,BAL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Williams,Jackson,519425,"Williams Jackson",8524,COL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Cloyd,Tyler James,543031,"Cloyd Tyler",8536,NYA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Parra,Gerardo,467827,"Parra Gerardo",8553,COL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Miller,Justin,502522,"Miller Justin",8580,COL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Humber,Philip,458950,"Humber Philip",8586,SD,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,McGowan,Dustin,430661,"McGowan Dustin",8600,MIA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Federowicz,Timothy Joseph,543148,"Federowicz Tim",8609,CHN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Morales,Kendry,434778,"Morales Kendrys",8610,KC,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Solano,Donovan,456781,"Solano Donovan",8623,NYA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Orlando,Paulo Roberto,449181,"Orlando Paulo",8628,KC,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Verlander,Justin,434378,"Verlander Justin",8700,DET,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Andrus,Elvis Augusto,462101,"Andrus Elvis",8709,TEX,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Castro,Jason Michael,488771,"Castro Jason",8722,HOU,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Roark,Tanner,543699,"Roark Tanner",8753,WAS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Peguero,Carlos Angel,451713,"Peguero Carlos",8760,STL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Miley,Wade,489119,"Miley Wade",8779,BAL,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Cashner,Andrew,488768,"Cashner Andrew",8782,MIA,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Figueroa,Cole,502676,"Figueroa Cole",8790,MIA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Drake,Oliver,543118,"Drake Oliver",8823,BAL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Pena,Ramiro,455369,"Pena Ramiro",8841,SF,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Bastardo,Antonio,455374,"Bastardo Antonio",8844,PIT,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Solis,Ali Ali,455378,"Solis Ali",8848,BOS,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Beachy,Brandon Alan,545404,"Beachy Brandon",8851,LAN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Cook,Ryan William,475857,"Cook Ryan",8855,SEA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Lavarnway,Ryan Cole,543432,"Lavarnway Ryan",8879,TOR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Mendoza,Francisco,542383,"Mendoza Francisco",8882,TEX,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Reynolds,Matthew,519186,"Reynolds Matt",8887,SF,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Coleman,Dustin Michael,543038,"Coleman Dusty",8979,KC,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Caminero,Arquimedes Euclides,491708,"Caminero Arquimedes",8992,SEA,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Gillaspie,Conor Michael,543216,"Gillaspie Conor",9009,SF,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Valdez,Cesar,491624,"Valdez Cesar",9013,HOU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Beckham,Gordon Gordon,493596,"Beckham Gordon",9015,SF,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Lara,Braulio Armando,542316,"Lara Braulio",9026,SF,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Warren,Adam,476589,"Warren Adam",9029,NYA,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Gomez,Jeanmar,491646,"Gomez Jeanmar",9033,PHI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Hoover,J.J.,543331,"Hoover J.J.",9037,CIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Carrera,Ezequiel,485567,"Carrera Ezequiel",9048,TOR,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Haley,III  Trey,543270,"Haley Trey",9053,PIT,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Smoak,Justin,475253,"Smoak Justin",9054,TOR,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Axford,John,446099,"Axford John",9059,OAK,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Amarista,Alexi Jose,506560,"Amarista Alexi",9063,SD,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Yates,Kirby Kali,489446,"Yates Kirby",9073,NYA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Cain,Lorenzo,456715,"Cain Lorenzo",9077,KC,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Putnam,Zach,474029,"Putnam Zach",9080,CHA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Chapman,Jaye,488776,"Chapman Jaye",9096,TB,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Hand,Brad,543272,"Hand Brad",9111,SD,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Davis,Khristopher Adrian,501981,"Davis Khris",9112,OAK,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Infante,Gregory Alexander,500872,"Infante Gregory",9119,PHI,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,House,T.J.,543334,"House T.J.",9121,CLE,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Eovaldi,Nathan Edward,543135,"Eovaldi Nathan",9132,NYA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Flowers,Tyler,452095,"Flowers Tyler",9134,ATL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,O'Sullivan,Sean,457711,"O'Sullivan Sean",9137,BOS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Hagerty,Jason,571734,"Hagerty Jason",9141,SD,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Melville,Timothy Macgill,543532,"Melville Tim",9149,CIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Posey,Buster,457763,"Posey Buster",9166,SF,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Kelly,Casey Patrick,543391,"Kelly Casey",9174,ATL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Perez,Audry Joel,542233,"Perez Audry",9176,BAL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Lobstein,Kyle Eric,543456,"Lobstein Kyle",9178,BAL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Black,Daniel,542941,"Black Daniel",9201,MIA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Morrison,Logan,489149,"Morrison Logan",9205,TB,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Cabrera,Edwar,542369,"Cabrera Edwar",9211,HOU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Goldschmidt,Paul Edward,502671,"Goldschmidt Paul",9218,ARI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Espinosa,Daniel,457787,"Espinosa Danny",9219,WAS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Uehara,Koji,493157,"Uehara Koji",9227,BOS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Diaz,Juan Habisail,501726,"Diaz Juan",9235,PIT,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Wilson,Alex Alexander,543935,"Wilson Alex",9239,DET,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Marte,Starling Javier,516782,"Marte Starling",9241,PIT,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Castro,Simon,501563,"Castro Simon",9243,COL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Lalli,Blake,503351,"Lalli Blake",9246,ATL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Broxton,Keon,542979,"Broxton Keon",9253,MIL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Pollock,A.J. Lorenz,572041,"Pollock A.J.",9256,ARI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Davis,Christopher,448801,"Davis Chris",9272,BAL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Herrmann,Christopher,543302,"Herrmann Chris",9284,ARI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Scahill,Rob Joseph,543746,"Scahill Rob",9286,MIL,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Axelrod,Dylan,518420,"Axelrod Dylan",9303,MIA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Phegley,Joshua Aaron,572033,"Phegley Josh",9308,OAK,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Baumann,George,571473,"Baumann Buddy",9309,SD,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Corbin,Patrick,571578,"Corbin Patrick",9323,ARI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Hughes,William,453172,"Hughes Jared",9325,PIT,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Stubbs,Robert,453211,"Stubbs Drew",9328,BAL,3,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Holt,Brock Wyatt,571788,"Holt Brock",9345,BOS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Morrow,Brandon,453344,"Morrow Brandon",9346,SD,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Gorski,Darin Walter,571719,"Gorski Darin",9354,NYN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Moore,Adam,446192,"Moore Adam",9362,CLE,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Longoria,Evan,446334,"Longoria Evan",9368,TB,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,McBride,Matt,473724,"McBride Matt",9373,OAK,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Tomlin,Joshua,458708,"Tomlin Josh",9388,CLE,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Holdzkom,John,458720,"Holdzkom John",9392,CHA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Adams,Matthew James,571431,"Adams Matt",9393,STL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Hazelbaker,Jeremy,571757,"Hazelbaker Jeremy",9399,STL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Shoemaker,Brady Warren,573158,"Shoemaker Brady",9411,MIA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Burgos,Hiram,572744,"Burgos Hiram",9412,MIL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Berry,Quintin,450641,"Berry Quintin",9414,LAA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Medlen,Kris,450665,"Medlen Kris",9417,KC,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Rosscup,Zachary,573127,"Rosscup Zac",9419,CHN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Fister,Douglas,450729,"Fister Doug",9425,HOU,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Goebbert,Jacob Dwayne,572876,"Goebbert Jake",9431,TB,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Garneau,Dustin Thomas,572863,"Garneau Dustin",9433,COL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Keuchel,Dallas,572971,"Keuchel Dallas",9434,HOU,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Buchter,Ryan,488748,"Buchter Ryan",9456,SD,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Straily,Daniel,573185,"Straily Dan",9460,CIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Kontos,George,502004,"Kontos George",9486,SF,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Jeffress,Jeremy,502026,"Jeffress Jeremy",9490,TEX,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Clevenger,Steven,502182,"Clevenger Steve",9542,SEA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Freese,David,501896,"Freese David",9549,PIT,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Paulino,Carlos Angenis,544827,"Paulino Carlos",9618,MIN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Gomes,Yan,543228,"Gomes Yan",9627,CLE,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,McKenry,Michael,502374,"McKenry Michael",9628,MIL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,O'Malley,Shawn,502523,"O'Malley Shawn",9629,SEA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Blazek,Michael Robert,518468,"Blazek Michael",9654,MIL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Decker,Cody,572804,"Decker Cody",9665,BOS,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Nuno,Vidal,573064,"Nuno Vidal",9674,SEA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Rosales,Adam,489267,"Rosales Adam",9682,SD,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Thole,Joshua,489365,"Thole Josh",9689,TOR,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Dominguez,Chris,458689,"Dominguez Chris",9718,BOS,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Coleman,Louis Louis,488786,"Coleman Louis",9720,LAN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Badenhop,Burke Heinrich,488674,"Badenhop Burke",9736,WAS,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Paulsen,Benjamin Michael,572019,"Paulsen Ben",9741,COL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Bour,Justin James,571506,"Bour Justin",9744,MIA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Hale,David,571735,"Hale David",9756,BAL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Kelly,Joseph William,523260,"Kelly Joe",9761,BOS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Jones,James Steven,571825,"Jones James",9767,TEX,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Vazquez,Christian,543877,"Vazquez Christian",9774,BOS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Kipnis,Jason Michael,543401,"Kipnis Jason",9776,CLE,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Arenado,Nolan James,571448,"Arenado Nolan",9777,COL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Mier,Jiovanni James,545353,"Mier Jio",9779,TOR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Smith,Blake,544930,"Smith Blake",9780,CHA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
